ID,Address Complete,Address First Line,Address Street Number,Address Street,Suburb,Council Area,State,Postcode,Lat,Long,Property Type,Occupancy Type,Development Zone,Land Area,Land Use,Beds,Baths,Sales Price,Year Built,Last Sale Date,Agency
37529296,10/19 LANGTREE AVENUE PASCOE VALE SOUTH VIC 3044,10/19 LANGTREE AVENUE ,19,LANGTREE AVENUE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74886829,144.93600614,HOUSE,Rented,Neighbourhood Residential Zone - Schedule 1,86,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,755000.0,2017,2024-06-19,Ray White Real Estate Glenroy
17497878,12/19 LANGTREE AVENUE PASCOE VALE SOUTH VIC 3044,12/19 LANGTREE AVENUE ,19,LANGTREE AVENUE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74886829,144.93600614,UNIT,Owner Occupied,Neighbourhood Residential Zone - Schedule 1,115,Single Strata Unit/Villa Unit/Townhouse,4.0,3.0,1019200.0,2017,2024-09-25,Jellis Craig Northern
17966377,15/19 LANGTREE AVENUE PASCOE VALE SOUTH VIC 3044,15/19 LANGTREE AVENUE ,19,LANGTREE AVENUE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74886829,144.93600614,HOUSE,Rented,Neighbourhood Residential Zone - Schedule 1,94,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,795000.0,2017,2022-08-16,The Realest Estate
17904616,16/19 LANGTREE AVENUE PASCOE VALE SOUTH VIC 3044,16/19 LANGTREE AVENUE ,19,LANGTREE AVENUE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74886829,144.93600614,UNIT,Owner Occupied,Neighbourhood Residential Zone - Schedule 1,96,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,820000.0,2017,2022-08-06,Jellis Craig Brunswick
12490840,15 LANSDOWNE STREET PASCOE VALE SOUTH VIC 3044,15 LANSDOWNE STREET ,15,LANSDOWNE STREET,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.73758454,144.94580264,HOUSE,Owner Occupied,General Residential Zone - Schedule 1,519,Strata Unit or Flat  (Unspecified),3.0,2.0,546500.0,1930,2007-07-06,Nalex Pascoe Vale
12490919,1/13 LE CATEAU STREET PASCOE VALE SOUTH VIC 3044,1/13 LE CATEAU STREET ,13,LE CATEAU STREET,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74432622,144.93761891,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,256,Strata Unit or Flat  (Unspecified),3.0,1.0,280000.0,2002,1993-04-17,
16807624,16A LE CATEAU STREET PASCOE VALE SOUTH VIC 3044,16A LE CATEAU STREET ,16,LE CATEAU STREET,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74383067,144.9366007,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,167,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,850000.0,2012,2019-09-14,Nelson Alexander - Pascoe Vale
16799104,4/38 LOTHAIR STREET PASCOE VALE SOUTH VIC 3044,4/38 LOTHAIR STREET ,38,LOTHAIR STREET,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.75034406,144.93580107,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,138,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,570000.0,2014,2017-10-07,Dingle Partners - Melbourne
37231950,20 MCKEON AVENUE PASCOE VALE SOUTH VIC 3044,20 MCKEON AVENUE ,20,MCKEON AVENUE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74841202,144.94118963,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,534,Strata Unit or Flat  (Unspecified),3.0,1.0,176500.0,,1998-07-18,
12491522,1/148 MELVILLE ROAD PASCOE VALE SOUTH VIC 3044,1/148 MELVILLE ROAD ,148,MELVILLE ROAD,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74600123,144.94491356,UNIT,Rented,Commercial 1 Zone,600,Strata Unit or Flat  (Unspecified),1.0,1.0,68500.0,2015,1998-09-16,
12491526,3/148 MELVILLE ROAD PASCOE VALE SOUTH VIC 3044,3/148 MELVILLE ROAD ,148,MELVILLE ROAD,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74600123,144.94491356,UNIT,Rented,Commercial 1 Zone,600,Strata Unit or Flat  (Unspecified),1.0,1.0,60000.0,2015,1994-09-30,
12491528,4/148 MELVILLE ROAD PASCOE VALE SOUTH VIC 3044,4/148 MELVILLE ROAD ,148,MELVILLE ROAD,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74600123,144.94491356,UNIT,Rented,Commercial 1 Zone,600,Strata Unit or Flat  (Unspecified),1.0,1.0,60000.0,2015,1994-06-04,E J Doherty Real Estate Pascoe Vale
15737081,1/200 MELVILLE ROAD PASCOE VALE SOUTH VIC 3044,1/200 MELVILLE ROAD ,200,MELVILLE ROAD,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74282165,144.94542637,HOUSE,Owner Occupied,Neighbourhood Residential Zone - Schedule 1,353,Strata Unit or Flat  (Unspecified),3.0,1.0,821000.0,1970,2023-05-31,Links8 Real Estate
15737082,2/200 MELVILLE ROAD PASCOE VALE SOUTH VIC 3044,2/200 MELVILLE ROAD ,200,MELVILLE ROAD,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74282165,144.94542637,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,352,Strata Unit or Flat  (Unspecified),3.0,2.0,308000.0,1970,2003-06-04,
12491718,246B MELVILLE ROAD PASCOE VALE SOUTH VIC 3044,246B MELVILLE ROAD ,246,MELVILLE ROAD,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.73988591,144.94593549,HOUSE,Rented,Neighbourhood Residential Zone - Schedule 1,237,Strata Unit or Flat  (Unspecified),2.0,1.0,242000.0,1996,2001-09-12,
43974550,1 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,1 MITCHELL PARADE ,1,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74510248,144.93493846,OTHER,,Neighbourhood Residential Zone - Schedule 1,388,Single Strata Unit/Villa Unit/Townhouse,,,,,,
12491758,1/1 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,1/1 MITCHELL PARADE ,1,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74510248,144.93493846,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,243,Single Strata Unit/Villa Unit/Townhouse,3.0,1.0,701000.0,1991,2023-10-27,Jellis Craig Moonee Valley
12491756,2/1 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,2/1 MITCHELL PARADE ,1,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74510248,144.93493846,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,161,Strata Unit or Flat  (Unspecified),2.0,1.0,115500.0,1991,1995-07-21,Brad Teal Real Estate Pascoe Vale South
12491748,3/1 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,3/1 MITCHELL PARADE ,1,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74510248,144.93493846,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,148,Strata Unit or Flat  (Unspecified),2.0,1.0,122500.0,1991,1992-01-03,
12491750,4/1 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,4/1 MITCHELL PARADE ,1,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74510248,144.93493846,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,145,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,440000.0,1991,2014-12-13,Nelson Alexander Real Estate - Pascoe Vale
12491760,5/1 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,5/1 MITCHELL PARADE ,1,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74510248,144.93493846,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,218,Strata Unit or Flat  (Unspecified),3.0,,147500.0,1991,1992-01-30,
12491778,3/3 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,3/3 MITCHELL PARADE ,3,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74482452,144.93497676,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,2392,Strata Unit or Flat  (Unspecified),1.0,1.0,257750.0,1970,2008-06-14,Ray White Pascoe Vale
12491782,6/3 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,6/3 MITCHELL PARADE ,3,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74482452,144.93497676,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,2392,Strata Unit or Flat  (Unspecified),2.0,1.0,230000.0,1970,2006-12-12,Brad Teal Real Estate Pascoe Vale
43949493,5 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,5 MITCHELL PARADE ,5,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74457356,144.93505988,OTHER,,Neighbourhood Residential Zone - Schedule 1,390,Strata Unit or Flat  (Unspecified),,,,,,
12491786,1/5 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,1/5 MITCHELL PARADE ,5,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74457356,144.93505988,HOUSE,Rented,Neighbourhood Residential Zone - Schedule 1,116,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,420000.0,1950,2015-05-01,
16060067,2/5 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,2/5 MITCHELL PARADE ,5,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74457356,144.93505988,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,124,Strata Unit or Flat  (Unspecified),2.0,1.0,100000.0,1980,1995-07-01,
12491788,3/5 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,3/5 MITCHELL PARADE ,5,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74457356,144.93505988,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,125,Strata Unit or Flat  (Unspecified),2.0,1.0,0.0,1980,2010-03-01,
16065130,4/5 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,4/5 MITCHELL PARADE ,5,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.74457356,144.93505988,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,179,Strata Unit or Flat  (Unspecified),2.0,1.0,155000.0,1980,2000-03-15,
43981688,80 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,80 MITCHELL PARADE ,80,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.73815014,144.93469924,UNIT,,General Residential Zone - Schedule 1,1338,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,,2017,,
37529979,2/80 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,2/80 MITCHELL PARADE ,80,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.73815014,144.93469924,UNIT,Rented,General Residential Zone - Schedule 1,106,Single Strata Unit/Villa Unit/Townhouse,,1.0,589760.0,2017,2015-09-24,
37529980,3/80 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,3/80 MITCHELL PARADE ,80,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.73815014,144.93469924,UNIT,Rented,General Residential Zone - Schedule 1,105,Single Strata Unit/Villa Unit/Townhouse,,1.0,589460.0,2017,2015-09-24,
37529932,4/80 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,4/80 MITCHELL PARADE ,80,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.73815014,144.93469924,UNIT,Rented,General Residential Zone - Schedule 1,121,Conjoined Strata Unit/Townhouse,3.0,1.0,635000.0,2017,2015-12-14,
17419137,6/80 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,6/80 MITCHELL PARADE ,80,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.73815014,144.93469924,UNIT,Rented,General Residential Zone - Schedule 1,88,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,550000.0,2017,2018-02-28,One World Group
17419377,8/80 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,8/80 MITCHELL PARADE ,80,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.73815014,144.93469924,UNIT,Rented,General Residential Zone - Schedule 1,89,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,518000.0,2017,2019-02-14,Casrealestate - Tullamarine
17419413,10/80 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,10/80 MITCHELL PARADE ,80,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.73815014,144.93469924,UNIT,Rented,General Residential Zone - Schedule 1,89,Conjoined Strata Unit/Townhouse,2.0,2.0,554000.0,2017,2016-03-08,One World Group - Abbotsford
17419415,12/80 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,12/80 MITCHELL PARADE ,80,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.73815014,144.93469924,UNIT,Rented,General Residential Zone - Schedule 1,89,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,530000.0,2017,2020-05-20,McGrath Coburg / Brunswick
17419416,13/80 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,13/80 MITCHELL PARADE ,80,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.73815014,144.93469924,UNIT,Rented,General Residential Zone - Schedule 1,88,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,575000.0,2017,2023-09-09,D'Aprano Real Estate Solutions
17419419,14/80 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,14/80 MITCHELL PARADE ,80,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.73815014,144.93469924,UNIT,Rented,General Residential Zone - Schedule 1,72,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,502000.0,2017,2019-06-13,Casrealestate - Tullamarine
37529983,15/80 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,15/80 MITCHELL PARADE ,80,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.73815014,144.93469924,UNIT,Rented,General Residential Zone - Schedule 1,137,Single Strata Unit/Villa Unit/Townhouse,3.0,3.0,624000.0,2017,2015-11-17,
37529926,16/80 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,16/80 MITCHELL PARADE ,80,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.73815014,144.93469924,UNIT,Rented,General Residential Zone - Schedule 1,95,Strata Unit or Flat  (Unspecified),2.0,2.0,561600.0,2017,2015-10-07,
37529927,17/80 MITCHELL PARADE PASCOE VALE SOUTH VIC 3044,17/80 MITCHELL PARADE ,80,MITCHELL PARADE,PASCOE VALE SOUTH,MERRI-BEK,VIC,3044,-37.73815014,144.93469924,UNIT,Rented,General Residential Zone - Schedule 1,69,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,605000.0,2017,2022-11-08,
43298824,5/2 ST JAMES STREET HADFIELD VIC 3046,5/2 ST JAMES STREET ,2,ST JAMES STREET,HADFIELD,MERRI-BEK,VIC,3046,-37.70718095,144.95330738,UNIT,Owner Occupied,Neighbourhood Residential Zone - Schedule 1,174,Strata Unit or Flat  (Unspecified),,1.0,455000.0,2017,2017-05-20,
51615943,7C ST JAMES STREET HADFIELD VIC 3046,7C ST JAMES STREET ,7,ST JAMES STREET,HADFIELD,MERRI-BEK,VIC,3046,-37.70750865,144.95214348,UNIT,Rented,,138,Single Strata Unit/Villa Unit/Townhouse,2.0,2.0,720000.0,,2022-08-02,Ray White Brunswick
17876853,1/1 STAPLES COURT HADFIELD VIC 3046,1/1 STAPLES COURT ,1,STAPLES COURT,HADFIELD,MERRI-BEK,VIC,3046,-37.70684249,144.95356803,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,168,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,465000.0,2016,2015-09-08,
17876854,2/1 STAPLES COURT HADFIELD VIC 3046,2/1 STAPLES COURT ,1,STAPLES COURT,HADFIELD,MERRI-BEK,VIC,3046,-37.70684249,144.95356803,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,146,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,428000.0,2016,2015-05-28,
17876857,5/1 STAPLES COURT HADFIELD VIC 3046,5/1 STAPLES COURT ,1,STAPLES COURT,HADFIELD,MERRI-BEK,VIC,3046,-37.70684249,144.95356803,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,136,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,430000.0,2016,2015-06-26,
43978039,3 STAPLES COURT HADFIELD VIC 3046,3 STAPLES COURT ,3,STAPLES COURT,HADFIELD,MERRI-BEK,VIC,3046,-37.70691851,144.9533063,OTHER,,Neighbourhood Residential Zone - Schedule 1,237,Single Strata Unit/Villa Unit/Townhouse,,,,,,
17871344,2/3 STAPLES COURT HADFIELD VIC 3046,2/3 STAPLES COURT ,3,STAPLES COURT,HADFIELD,MERRI-BEK,VIC,3046,-37.70691851,144.9533063,UNIT,Owner Occupied,Neighbourhood Residential Zone - Schedule 1,145,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,470000.0,2016,2022-04-15,Ray White Coburg
17871345,3/3 STAPLES COURT HADFIELD VIC 3046,3/3 STAPLES COURT ,3,STAPLES COURT,HADFIELD,MERRI-BEK,VIC,3046,-37.70691851,144.9533063,HOUSE,Owner Occupied,Neighbourhood Residential Zone - Schedule 1,136,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,493000.0,2016,2022-12-19,Eview Group - C+M Residential
17871346,4/3 STAPLES COURT HADFIELD VIC 3046,4/3 STAPLES COURT ,3,STAPLES COURT,HADFIELD,MERRI-BEK,VIC,3046,-37.70691851,144.9533063,UNIT,Owner Occupied,Neighbourhood Residential Zone - Schedule 1,189,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,516000.0,2016,2022-11-14,Eview Group - C+M Residential
43962417,4 STAPLES COURT HADFIELD VIC 3046,4 STAPLES COURT ,4,STAPLES COURT,HADFIELD,MERRI-BEK,VIC,3046,-37.70638621,144.9533487,OTHER,,Neighbourhood Residential Zone - Schedule 1,253,Single Strata Unit/Villa Unit/Townhouse,,,,,,
16700922,1/4 STAPLES COURT HADFIELD VIC 3046,1/4 STAPLES COURT ,4,STAPLES COURT,HADFIELD,MERRI-BEK,VIC,3046,-37.70638621,144.9533487,UNIT,Rented,Neighbourhood Residential Zone - Schedule 1,221,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,400000.0,2014,2013-10-01,
16578881,2/4 STAPLES COURT HADFIELD VIC 3046,2/4 STAPLES COURT ,4,STAPLES COURT,HADFIELD,MERRI-BEK,VIC,3046,-37.70638621,144.9533487,UNIT,Owner Occupied,Neighbourhood Residential Zone - Schedule 1,185,Strata Unit or Flat  (Unspecified),2.0,1.0,360000.0,2013,2013-11-06,Stockdale & Leggo Glenroy
16772092,3/4 STAPLES COURT HADFIELD VIC 3046,3/4 STAPLES COURT ,4,STAPLES COURT,HADFIELD,MERRI-BEK,VIC,3046,-37.70638621,144.9533487,UNIT,Owner Occupied,Neighbourhood Residential Zone - Schedule 1,168,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,450000.0,2014,2016-07-12,Hocking Property Consulting - Melbourne
44815452,2 STONEWOOD CIRCUIT HADFIELD VIC 3046,2 STONEWOOD CIRCUIT ,2,STONEWOOD CIRCUIT,HADFIELD,MERRI-BEK,VIC,3046,-37.71182898,144.94574313,HOUSE,Owner Occupied,General Residential Zone - Schedule 1,134,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,660000.0,2018,2018-04-17,
44815455,5 STONEWOOD CIRCUIT HADFIELD VIC 3046,5 STONEWOOD CIRCUIT ,5,STONEWOOD CIRCUIT,HADFIELD,MERRI-BEK,VIC,3046,-37.71182898,144.94574313,UNIT,Rented,General Residential Zone - Schedule 1,196,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,635000.0,2019,2019-11-21,
44815456,6 STONEWOOD CIRCUIT HADFIELD VIC 3046,6 STONEWOOD CIRCUIT ,6,STONEWOOD CIRCUIT,HADFIELD,MERRI-BEK,VIC,3046,-37.71182898,144.94574313,UNIT,Rented,General Residential Zone - Schedule 1,196,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,690000.0,2017,2018-04-26,
44815464,9 STONEWOOD CIRCUIT HADFIELD VIC 3046,9 STONEWOOD CIRCUIT ,9,STONEWOOD CIRCUIT,HADFIELD,MERRI-BEK,VIC,3046,-37.71182898,144.94574313,UNIT,Rented,General Residential Zone - Schedule 1,134,Strata Unit or Flat  (Unspecified),3.0,2.0,660000.0,2019,2018-05-08,
44815465,10 STONEWOOD CIRCUIT HADFIELD VIC 3046,10 STONEWOOD CIRCUIT ,10,STONEWOOD CIRCUIT,HADFIELD,MERRI-BEK,VIC,3046,-37.71182898,144.94574313,UNIT,Rented,General Residential Zone - Schedule 1,134,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,670000.0,2019,2018-08-22,
44815466,11 STONEWOOD CIRCUIT HADFIELD VIC 3046,11 STONEWOOD CIRCUIT ,11,STONEWOOD CIRCUIT,HADFIELD,MERRI-BEK,VIC,3046,-37.71182898,144.94574313,UNIT,Rented,General Residential Zone - Schedule 1,134,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,632000.0,2019,2023-07-03,Jellis Craig Moonee Valley
44817279,13 STONEWOOD CIRCUIT HADFIELD VIC 3046,13 STONEWOOD CIRCUIT ,13,STONEWOOD CIRCUIT,HADFIELD,MERRI-BEK,VIC,3046,-37.71182898,144.94574313,UNIT,Rented,General Residential Zone - Schedule 1,211,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,700740.0,2019,2017-11-17,
44817277,15 STONEWOOD CIRCUIT HADFIELD VIC 3046,15 STONEWOOD CIRCUIT ,15,STONEWOOD CIRCUIT,HADFIELD,MERRI-BEK,VIC,3046,-37.71182898,144.94574313,HOUSE,Owner Occupied,General Residential Zone - Schedule 1,145,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,630000.0,2020,2021-04-01,Barry Plant Glenroy
44817273,19 STONEWOOD CIRCUIT HADFIELD VIC 3046,19 STONEWOOD CIRCUIT ,19,STONEWOOD CIRCUIT,HADFIELD,MERRI-BEK,VIC,3046,-37.71182898,144.94574313,UNIT,Rented,General Residential Zone - Schedule 1,145,Single Strata Unit/Villa Unit/Townhouse,3.0,3.0,640000.0,2019,2021-02-04,
44817271,21 STONEWOOD CIRCUIT HADFIELD VIC 3046,21 STONEWOOD CIRCUIT ,21,STONEWOOD CIRCUIT,HADFIELD,MERRI-BEK,VIC,3046,-37.71182898,144.94574313,UNIT,Rented,General Residential Zone - Schedule 1,170,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,705000.0,2019,2023-07-08,Brad Teal Woodards Pascoe Vale
44815027,23 STONEWOOD CIRCUIT HADFIELD VIC 3046,23 STONEWOOD CIRCUIT ,23,STONEWOOD CIRCUIT,HADFIELD,MERRI-BEK,VIC,3046,-37.71182898,144.94574313,UNIT,Rented,General Residential Zone - Schedule 1,170,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,695000.0,2019,2021-10-06,Brad Teal Woodards Pascoe Vale
44815026,24 STONEWOOD CIRCUIT HADFIELD VIC 3046,24 STONEWOOD CIRCUIT ,24,STONEWOOD CIRCUIT,HADFIELD,MERRI-BEK,VIC,3046,-37.71182898,144.94574313,UNIT,Rented,General Residential Zone - Schedule 1,145,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,640000.0,2018,2022-11-16,Harcourts Glenroy
44815025,25 STONEWOOD CIRCUIT HADFIELD VIC 3046,25 STONEWOOD CIRCUIT ,25,STONEWOOD CIRCUIT,HADFIELD,MERRI-BEK,VIC,3046,-37.71182898,144.94574313,UNIT,Rented,General Residential Zone - Schedule 1,145,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,675000.0,2019,2024-11-06,C+M Residential - Eview Group
44815023,26 STONEWOOD CIRCUIT HADFIELD VIC 3046,26 STONEWOOD CIRCUIT ,26,STONEWOOD CIRCUIT,HADFIELD,MERRI-BEK,VIC,3046,-37.71182898,144.94574313,UNIT,Rented,General Residential Zone - Schedule 1,145,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,0.0,2019,2024-11-09,
44815021,27 STONEWOOD CIRCUIT HADFIELD VIC 3046,27 STONEWOOD CIRCUIT ,27,STONEWOOD CIRCUIT,HADFIELD,MERRI-BEK,VIC,3046,-37.71182898,144.94574313,UNIT,Rented,General Residential Zone - Schedule 1,198,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,667200.0,2019,2017-06-29,
44815339,30 STONEWOOD CIRCUIT HADFIELD VIC 3046,30 STONEWOOD CIRCUIT ,30,STONEWOOD CIRCUIT,HADFIELD,MERRI-BEK,VIC,3046,-37.71182898,144.94574313,UNIT,Rented,General Residential Zone - Schedule 1,122,Single Strata Unit/Villa Unit/Townhouse,4.0,2.0,600000.0,2020,2024-04-30,Ray White Pascoe Vale
44815338,31 STONEWOOD CIRCUIT HADFIELD VIC 3046,31 STONEWOOD CIRCUIT ,31,STONEWOOD CIRCUIT,HADFIELD,MERRI-BEK,VIC,3046,-37.71182898,144.94574313,UNIT,Rented,General Residential Zone - Schedule 1,122,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,625000.0,2019,2021-02-17,
44815337,32 STONEWOOD CIRCUIT HADFIELD VIC 3046,32 STONEWOOD CIRCUIT ,32,STONEWOOD CIRCUIT,HADFIELD,MERRI-BEK,VIC,3046,-37.71182898,144.94574313,UNIT,Rented,General Residential Zone - Schedule 1,122,Single Strata Unit/Villa Unit/Townhouse,3.0,2.0,635000.0,2019,2021-04-09,
17065326,4D STRATFORD STREET HADFIELD VIC 3046,4D STRATFORD STREET ,4,STRATFORD STREET,HADFIELD,MERRI-BEK,VIC,3046,-37.70915155,144.95188609,UNIT,Owner Occupied,Neighbourhood Residential Zone - Schedule 1,183,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,485000.0,2015,2019-07-26,Barry Plant - Glenroy
17694914,2/3 SURREY STREET HADFIELD VIC 3046,2/3 SURREY STREET ,3,SURREY STREET,HADFIELD,MERRI-BEK,VIC,3046,-37.71308448,144.94888323,UNIT,Owner Occupied,Neighbourhood Residential Zone - Schedule 1,199,Single Strata Unit/Villa Unit/Townhouse,2.0,1.0,487000.0,2010,2016-08-31,Peter Leahy Real Estate
46798796,23 SURREY STREET HADFIELD VIC 3046,23 SURREY STREET ,23,SURREY STREET,HADFIELD,MERRI-BEK,VIC,3046,-37.71287221,144.94707078,OTHER,,Neighbourhood Residential Zone - Schedule 1,281,Single Strata Unit/Villa Unit/Townhouse,,,,,,
46798794,1/23 SURREY STREET HADFIELD VIC 3046,1/23 SURREY STREET ,23,SURREY STREET,HADFIELD,MERRI-BEK,VIC,3046,-37.71287221,144.94707078,UNIT,Owner Occupied,Neighbourhood Residential Zone - Schedule 1,281,Strata Unit or Flat  (Unspecified),3.0,1.0,641000.0,,2021-06-26,Eview Group - C+M Residential
